CMDLINE python test.py
MEM 759.781250 1691073915.1185
MEM 759.781250 1691073915.2189
MEM 759.781250 1691073915.3194
MEM 759.781250 1691073915.4198
MEM 759.781250 1691073915.5203
MEM 759.781250 1691073915.6209
MEM 759.781250 1691073915.7213
MEM 759.781250 1691073915.8217
MEM 759.781250 1691073915.9221
MEM 759.781250 1691073916.0226
MEM 759.781250 1691073916.1230
MEM 759.781250 1691073916.2235
MEM 759.781250 1691073916.3239
MEM 759.781250 1691073916.4244
MEM 759.781250 1691073916.5247
MEM 759.781250 1691073916.6251
MEM 759.781250 1691073916.7255
MEM 759.781250 1691073916.8260
MEM 759.781250 1691073916.9265
MEM 759.781250 1691073917.0270
MEM 759.781250 1691073917.1274
MEM 759.781250 1691073917.2278
MEM 759.781250 1691073917.3283
MEM 759.781250 1691073917.4287
MEM 759.781250 1691073917.5291
MEM 759.781250 1691073917.6294
MEM 759.781250 1691073917.7298
MEM 759.781250 1691073917.8302
MEM 759.781250 1691073917.9306
MEM 759.781250 1691073918.0309
MEM 759.781250 1691073918.1316
MEM 759.781250 1691073918.2320
MEM 759.781250 1691073918.3323
MEM 759.781250 1691073918.4326
MEM 759.781250 1691073918.5333
MEM 759.781250 1691073918.6344
MEM 759.781250 1691073918.7348
MEM 759.781250 1691073918.8352
MEM 759.781250 1691073918.9356
MEM 759.781250 1691073919.0359
MEM 759.781250 1691073919.1363
MEM 759.781250 1691073919.2370
MEM 759.781250 1691073919.3373
MEM 759.781250 1691073919.4377
MEM 759.781250 1691073919.5382
MEM 759.781250 1691073919.6387
MEM 759.781250 1691073919.7392
MEM 759.781250 1691073919.8396
MEM 759.781250 1691073919.9399
MEM 759.781250 1691073920.0404
MEM 759.781250 1691073920.1409
MEM 759.781250 1691073920.2414
MEM 759.781250 1691073920.3419
MEM 759.781250 1691073920.4426
MEM 759.781250 1691073920.5431
MEM 759.781250 1691073920.6436
MEM 759.781250 1691073920.7441
MEM 759.781250 1691073920.8445
MEM 759.781250 1691073920.9449
MEM 759.781250 1691073921.0453
MEM 759.781250 1691073921.1457
MEM 759.781250 1691073921.2461
MEM 759.781250 1691073921.3465
MEM 759.781250 1691073921.4470
MEM 759.781250 1691073921.5475
MEM 759.781250 1691073921.6481
MEM 759.781250 1691073921.7485
MEM 759.781250 1691073921.8490
MEM 759.781250 1691073921.9495
MEM 759.781250 1691073922.0498
MEM 759.781250 1691073922.1503
MEM 759.781250 1691073922.2508
MEM 759.781250 1691073922.3513
MEM 759.781250 1691073922.4518
MEM 759.781250 1691073922.5523
MEM 759.781250 1691073922.6530
MEM 759.781250 1691073922.7533
MEM 759.781250 1691073922.8538
MEM 759.781250 1691073922.9546
MEM 759.781250 1691073923.0550
MEM 759.781250 1691073923.1554
MEM 759.781250 1691073923.2558
MEM 759.781250 1691073923.3563
MEM 759.781250 1691073923.4568
MEM 759.781250 1691073923.5572
MEM 759.781250 1691073923.6578
MEM 759.781250 1691073923.7582
MEM 759.781250 1691073923.8586
MEM 759.781250 1691073923.9592
MEM 759.781250 1691073924.0595
MEM 759.781250 1691073924.1600
MEM 759.781250 1691073924.2604
MEM 759.781250 1691073924.3612
MEM 759.781250 1691073924.4616
MEM 759.781250 1691073924.5626
MEM 759.781250 1691073924.6629
MEM 759.781250 1691073924.7633
MEM 759.781250 1691073924.8636
MEM 759.781250 1691073924.9640
MEM 759.781250 1691073925.0644
MEM 759.781250 1691073925.1647
MEM 759.781250 1691073925.2652
MEM 759.781250 1691073925.3655
MEM 759.781250 1691073925.4660
MEM 759.781250 1691073925.5676
MEM 759.781250 1691073925.6680
MEM 759.781250 1691073925.7684
MEM 759.781250 1691073925.8688
MEM 759.781250 1691073925.9692
MEM 759.781250 1691073926.0696
MEM 759.781250 1691073926.1700
MEM 759.781250 1691073926.2704
MEM 759.781250 1691073926.3710
MEM 759.781250 1691073926.4714
MEM 759.781250 1691073926.5717
MEM 759.781250 1691073926.6722
MEM 759.781250 1691073926.7726
MEM 759.781250 1691073926.8731
MEM 759.781250 1691073926.9736
MEM 759.781250 1691073927.0740
MEM 759.781250 1691073927.1744
MEM 759.781250 1691073927.2748
MEM 759.781250 1691073927.3753
MEM 759.781250 1691073927.4723
MEM 759.781250 1691073927.5727
MEM 759.781250 1691073927.6732
MEM 759.781250 1691073927.7736
MEM 759.781250 1691073927.8740
MEM 759.781250 1691073927.9745
MEM 759.781250 1691073928.0750
MEM 759.781250 1691073928.1754
MEM 759.781250 1691073928.2758
MEM 759.781250 1691073928.3763
MEM 759.781250 1691073928.4768
MEM 759.781250 1691073928.5773
MEM 759.781250 1691073928.6777
MEM 759.781250 1691073928.7783
MEM 759.781250 1691073928.8787
MEM 759.781250 1691073928.9792
MEM 759.781250 1691073929.0796
MEM 759.781250 1691073929.1801
MEM 759.781250 1691073929.2806
MEM 759.781250 1691073929.3811
MEM 759.781250 1691073929.4818
MEM 759.781250 1691073929.5822
MEM 759.781250 1691073929.6827
MEM 759.781250 1691073929.7831
MEM 759.781250 1691073929.8835
MEM 759.781250 1691073929.9841
MEM 759.781250 1691073930.0845
MEM 759.781250 1691073930.1850
MEM 759.781250 1691073930.2854
MEM 759.781250 1691073930.3860
MEM 759.781250 1691073930.4865
MEM 832.742188 1691073930.5871
MEM 905.554688 1691073930.6875
MEM 876.164062 1691073930.7879
MEM 876.679688 1691073930.8884
MEM 876.679688 1691073930.9888
MEM 876.679688 1691073931.0893
MEM 876.679688 1691073931.1897
MEM 876.679688 1691073931.2900
MEM 876.679688 1691073931.3906
MEM 876.679688 1691073931.4910
MEM 876.679688 1691073931.5914
MEM 876.679688 1691073931.6918
MEM 876.679688 1691073931.7922
MEM 876.679688 1691073931.8925
MEM 876.679688 1691073931.9929
MEM 876.679688 1691073932.0933
MEM 876.679688 1691073932.1938
MEM 876.679688 1691073932.2942
MEM 876.679688 1691073932.3947
MEM 876.679688 1691073932.4951
MEM 876.679688 1691073932.5955
MEM 876.679688 1691073932.6959
MEM 876.679688 1691073932.7963
MEM 876.679688 1691073932.8967
MEM 876.679688 1691073932.9972
MEM 876.679688 1691073933.0976
MEM 876.679688 1691073933.1981
MEM 876.679688 1691073933.2986
MEM 876.679688 1691073933.3992
MEM 876.679688 1691073933.4996
MEM 876.679688 1691073933.6001
MEM 876.679688 1691073933.7005
MEM 876.679688 1691073933.8010
MEM 876.679688 1691073933.9015
MEM 876.679688 1691073934.0021
MEM 876.679688 1691073934.1026
MEM 888.980469 1691073934.2030
MEM 888.980469 1691073934.3034
MEM 888.980469 1691073934.4039
MEM 888.980469 1691073934.5043
MEM 888.980469 1691073934.6054
MEM 888.980469 1691073934.7059
MEM 888.980469 1691073934.8062
MEM 888.980469 1691073934.9067
MEM 888.980469 1691073935.0071
MEM 888.980469 1691073935.1076
MEM 888.980469 1691073935.2081
MEM 888.980469 1691073935.3086
MEM 888.980469 1691073935.4092
MEM 888.980469 1691073935.5095
MEM 888.980469 1691073935.6100
MEM 888.980469 1691073935.7105
MEM 888.980469 1691073935.8109
MEM 888.980469 1691073935.9113
MEM 888.980469 1691073936.0117
MEM 888.980469 1691073936.1122
MEM 888.980469 1691073936.2127
MEM 888.980469 1691073936.3131
MEM 888.980469 1691073936.4136
MEM 888.980469 1691073936.5140
MEM 888.980469 1691073936.6145
MEM 888.980469 1691073936.7149
MEM 888.980469 1691073936.8153
MEM 888.980469 1691073936.9158
MEM 888.980469 1691073937.0164
MEM 888.980469 1691073937.1170
MEM 888.980469 1691073937.2175
MEM 888.980469 1691073937.3179
MEM 888.980469 1691073937.4183
MEM 888.980469 1691073937.5188
MEM 888.980469 1691073937.6192
MEM 888.980469 1691073937.7196
MEM 888.980469 1691073937.8201
MEM 888.980469 1691073937.9205
MEM 888.980469 1691073938.0208
MEM 888.980469 1691073938.1211
MEM 888.980469 1691073938.2215
MEM 888.980469 1691073938.3218
MEM 888.980469 1691073938.4222
MEM 888.980469 1691073938.5225
MEM 888.980469 1691073938.6229
MEM 888.980469 1691073938.7233
MEM 888.980469 1691073938.8237
MEM 888.980469 1691073938.9241
MEM 888.980469 1691073939.0245
MEM 888.980469 1691073939.1249
MEM 888.980469 1691073939.2253
MEM 888.980469 1691073939.3257
MEM 888.980469 1691073939.4261
MEM 888.980469 1691073939.5265
MEM 888.980469 1691073939.6270
MEM 888.980469 1691073939.7277
MEM 888.980469 1691073939.8281
MEM 888.980469 1691073939.9286
MEM 888.980469 1691073940.0289
MEM 888.980469 1691073940.1293
MEM 888.980469 1691073940.2298
MEM 888.980469 1691073940.3304
MEM 888.980469 1691073940.4308
MEM 888.980469 1691073940.5312
MEM 888.980469 1691073940.6316
MEM 888.980469 1691073940.7321
MEM 888.980469 1691073940.8325
MEM 888.980469 1691073940.9329
MEM 888.980469 1691073941.0337
MEM 888.980469 1691073941.1342
MEM 888.980469 1691073941.2346
MEM 888.980469 1691073941.3350
MEM 888.980469 1691073941.4355
MEM 888.980469 1691073941.5359
MEM 888.980469 1691073941.6364
MEM 888.980469 1691073941.7369
MEM 888.980469 1691073941.8373
MEM 888.980469 1691073941.9379
MEM 888.980469 1691073942.0384
MEM 888.980469 1691073942.1388
MEM 888.980469 1691073942.2393
MEM 888.980469 1691073942.3397
MEM 888.980469 1691073942.4401
MEM 888.980469 1691073942.5405
MEM 888.980469 1691073942.6409
MEM 888.980469 1691073942.7414
MEM 888.980469 1691073942.8420
MEM 888.980469 1691073942.9426
MEM 888.980469 1691073943.0430
MEM 888.980469 1691073943.1434
MEM 888.980469 1691073943.2440
MEM 888.980469 1691073943.3444
MEM 888.980469 1691073943.4449
MEM 888.980469 1691073943.5454
MEM 888.980469 1691073943.6461
MEM 888.980469 1691073943.7466
MEM 888.980469 1691073943.8470
MEM 888.980469 1691073943.9475
MEM 888.980469 1691073944.0480
MEM 888.980469 1691073944.1483
MEM 888.980469 1691073944.2489
MEM 888.980469 1691073944.3493
MEM 888.980469 1691073944.4498
MEM 888.980469 1691073944.5502
MEM 888.980469 1691073944.6507
MEM 888.980469 1691073944.7511
MEM 888.980469 1691073944.8518
MEM 888.980469 1691073944.9522
MEM 888.980469 1691073945.0525
MEM 888.980469 1691073945.1528
MEM 888.980469 1691073945.2533
MEM 888.980469 1691073945.3537
MEM 888.980469 1691073945.4541
MEM 889.593750 1691073945.5545
MEM 891.722656 1691073945.6549
MEM 893.417969 1691073945.7552
MEM 893.417969 1691073945.8556
MEM 893.417969 1691073945.9560
MEM 893.417969 1691073946.0563
MEM 893.417969 1691073946.1567
MEM 893.417969 1691073946.2571
MEM 893.785156 1691073946.3575
MEM 893.785156 1691073946.4578
MEM 894.421875 1691073946.5585
MEM 894.937500 1691073946.6589
MEM 894.937500 1691073946.7593
MEM 894.937500 1691073946.8598
MEM 894.937500 1691073946.9603
MEM 894.937500 1691073947.0607
MEM 894.937500 1691073947.1610
MEM 895.292969 1691073947.2614
MEM 895.925781 1691073947.3618
MEM 896.183594 1691073947.4622
MEM 896.183594 1691073947.5625
MEM 896.183594 1691073947.6630
MEM 896.996094 1691073947.7633
MEM 897.769531 1691073947.8639
MEM 897.769531 1691073947.9645
MEM 898.800781 1691073948.0654
MEM 898.800781 1691073948.1660
MEM 899.574219 1691073948.2663
MEM 900.347656 1691073948.3669
MEM 900.335938 1691073948.4675
MEM 900.335938 1691073948.5680
MEM 900.335938 1691073948.6684
MEM 900.335938 1691073948.7691
MEM 900.335938 1691073948.8696
MEM 900.507812 1691073948.9700
MEM 900.460938 1691073949.0704
MEM 900.382812 1691073949.1708
MEM 900.289062 1691073949.2712
MEM 900.226562 1691073949.3716
MEM 898.199219 1691073949.4720
MEM 898.070312 1691073949.5723
MEM 897.421875 1691073949.6728
MEM 891.156250 1691073949.7731
MEM 890.906250 1691073949.8737
MEM 890.906250 1691073949.9745
MEM 886.343750 1691073950.0750
MEM 886.343750 1691073950.1755
MEM 0.000000 1691073950.2760
