CMDLINE python test.py
MEM 888.136719 1691074707.9600
MEM 888.136719 1691074708.0605
MEM 888.136719 1691074708.1609
MEM 888.136719 1691074708.2614
MEM 888.136719 1691074708.3619
MEM 888.136719 1691074708.4623
MEM 888.136719 1691074708.5628
MEM 888.136719 1691074708.6633
MEM 888.136719 1691074708.7639
MEM 888.136719 1691074708.8643
MEM 888.136719 1691074708.9646
MEM 888.136719 1691074709.0650
MEM 888.136719 1691074709.1654
MEM 888.136719 1691074709.2657
MEM 888.136719 1691074709.3661
MEM 888.136719 1691074709.4665
MEM 888.136719 1691074709.5669
MEM 888.136719 1691074709.6673
MEM 888.136719 1691074709.7677
MEM 888.136719 1691074709.8681
MEM 888.136719 1691074709.9685
MEM 888.136719 1691074710.0689
MEM 888.136719 1691074710.1696
MEM 888.136719 1691074710.2700
MEM 888.136719 1691074710.3704
MEM 888.136719 1691074710.4707
MEM 888.136719 1691074710.5711
MEM 888.136719 1691074710.6715
MEM 888.667969 1691074710.7719
MEM 892.480469 1691074710.8723
MEM 892.480469 1691074710.9726
MEM 892.480469 1691074711.0732
MEM 892.480469 1691074711.1736
MEM 892.917969 1691074711.2741
MEM 893.304688 1691074711.3745
MEM 894.078125 1691074711.4750
MEM 894.078125 1691074711.5755
MEM 894.078125 1691074711.6761
MEM 894.597656 1691074711.7773
MEM 895.371094 1691074711.8784
MEM 896.195312 1691074711.9787
MEM 896.710938 1691074712.0792
MEM 897.226562 1691074712.1796
MEM 898.000000 1691074712.2800
MEM 898.257812 1691074712.3804
MEM 898.773438 1691074712.4809
MEM 899.546875 1691074712.5814
MEM 899.535156 1691074712.6819
MEM 899.535156 1691074712.7825
MEM 899.535156 1691074712.8829
MEM 897.394531 1691074712.9834
MEM 890.371094 1691074713.0839
MEM 890.371094 1691074713.1855
MEM 0.000000 1691074713.2861
