,Date_Time,gps.lat,gps.lon,altitudeRelative,Concentration,TransDate,Test_name,Experiment,Transect,Distance,Transect_Num,Height,Dist_Travelled,Transect_Dist,Time_Elapsed,Peak_Dist
0,0,-18.8483538,147.7142372,49.5,227.6179574,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8483759,147.7142298,49.5,238.3792466,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.848398,147.7142224,49.5,285.0195157,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8484201,147.7142149,49.5,240.1728622,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8484422,147.7142075,49.5,291.2990083,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8484643,147.7142001,49.5,266.9800456,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8485019,147.7141874,49.5,244.490507,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8485395,147.7141747,49.5,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8485771,147.714162,49.5,266.9800456,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8486147,147.7141493,49.5,248.0886297,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8486523,147.7141366,49.5,278.6758026,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84868884,147.7141242,49.5,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84872538,147.7141117,49.5,302.0697741,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84876192,147.7140993,49.5,242.6914748,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84879846,147.7140868,49.5,268.7793395,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.848835,147.7140744,49.5,252.4432181,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84885048,147.7140692,49.5,227.1817035,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84886596,147.714064,49.5,252.4432181,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84888144,147.7140589,49.5,269.5871369,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84889692,147.7140537,49.5,274.098987,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8489124,147.7140485,49.5,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84894788,147.7140367,49.5,248.8341963,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84898336,147.7140249,49.5,233.4967238,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84901884,147.7140131,49.5,248.8341963,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84905432,147.7140013,49.5,247.931953,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8490898,147.7139895,49.5,284.0254864,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84910462,147.7139845,49.5,231.6924079,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84911944,147.7139794,49.5,274.098987,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84913426,147.7139744,49.5,248.8341963,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84914908,147.7139693,49.5,247.931953,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8491639,147.7139643,49.6,268.6847815,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84919286,147.7139544,49.6,276.8061556,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84922182,147.7139445,49.6,259.6614957,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84925078,147.7139347,49.6,267.782431,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84927974,147.7139248,49.6,265.9777446,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8493087,147.7139149,49.6,275.9037612,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8493087,147.7139149,49.6,272.2942324,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8493087,147.7139149,49.6,276.8061556,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8493087,147.7139149,49.6,271.3918623,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8493087,147.7139149,49.6,280.415782,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8493087,147.7139149,49.6,271.3918623,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84935542,147.7138988,49.6,276.8061556,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84940214,147.7138827,49.6,259.6614957,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84944886,147.7138665,49.6,275.9037612,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84949558,147.7138504,49.6,280.415782,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8495423,147.7138343,49.6,261.4661139,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8495423,147.7138343,49.6,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8495423,147.7138343,49.6,279.5133681,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8495423,147.7138343,49.6,242.5185958,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8495423,147.7138343,49.6,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8495423,147.7138343,49.6,260.5638024,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84958314,147.7138203,49.6,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84962398,147.7138063,49.6,254.2477582,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84966482,147.7137924,49.6,278.610959,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84970566,147.7137784,49.6,242.5185958,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8497465,147.7137644,49.6,235.3010592,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84977292,147.7137552,49.6,281.3182008,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84979934,147.713746,49.6,258.7591939,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84982576,147.7137369,49.6,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84985218,147.7137277,49.6,277.7085549,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8498786,147.7137185,49.6,239.8119831,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84989166,147.7137139,49.6,259.6614957,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84990472,147.7137094,49.6,264.1730777,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84991778,147.7137048,49.6,253.3454857,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84993084,147.7137003,49.6,255.1500356,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499439,147.7136957,49.6,271.3918623,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84997378,147.7136853,49.6,281.3182008,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85000366,147.7136749,49.6,275.9037612,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85003354,147.7136644,49.6,250.6386974,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85006342,147.713654,49.6,253.3454857,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500933,147.7136436,49.6,307.4904665,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500933,147.7136436,49.6,286.7328158,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500933,147.7136436,49.6,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500933,147.7136436,49.6,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500933,147.7136436,49.6,238.0075989,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500933,147.7136436,49.7,261.4661139,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85013052,147.7136304,49.7,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85016774,147.7136172,49.7,242.5185958,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85020496,147.7136041,49.7,265.9777446,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85024218,147.7135909,49.7,266.8800854,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502794,147.7135777,49.7,276.8764021,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502794,147.7135777,49.7,240.8924619,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502794,147.7135777,49.7,260.6826695,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502794,147.7135777,49.7,237.2944944,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502794,147.7135777,49.7,279.5755102,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502794,147.7135777,49.7,261.4661139,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85031588,147.7135648,49.7,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85035236,147.7135518,49.7,270.4894972,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85038884,147.7135389,49.7,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85042532,147.7135259,49.7,256.0523179,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,228.0838346,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,243.4208098,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,259.6614957,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,274.098987,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,285.8303678,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,258.8834628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,246.2895587,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,288.5728523,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,248.0886297,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.6,248.9881724,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504618,147.713513,49.4,275.0013717,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85050584,147.7134969,49.4,268.6847815,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85054988,147.7134808,49.4,261.4661139,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85059392,147.7134647,49.4,251.5409553,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85063796,147.7134486,49.4,305.685351,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.850682,147.7134325,49.3,254.2477582,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85068388,147.7134316,49.3,275.9037612,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85068576,147.7134308,49.3,285.8303678,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85068764,147.7134299,49.3,263.2707515,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85068952,147.7134291,49.3,282.2206244,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506914,147.7134282,49,280.415782,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069276,147.7134273,49,253.3454857,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069412,147.7134263,49,266.8800854,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069548,147.7134254,49,262.3684303,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069684,147.7134244,49,256.0523179,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506982,147.7134235,48.9,269.5871369,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506976,147.7134246,29.5,236.2032343,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069686,147.7134248,29.5,261.4661139,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069612,147.7134251,29.5,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069538,147.7134253,29.5,264.1730777,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069464,147.7134256,29.5,275.0013717,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506939,147.7134258,29.5,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85069174,147.7134264,29.5,275.9767091,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85068958,147.7134271,29.5,259.7830637,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85068742,147.7134277,29.5,270.5786528,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85068526,147.7134284,29.5,260.6826695,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506831,147.713429,29.6,244.490507,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85067778,147.7134305,29.6,277.7760999,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85067246,147.7134321,29.6,249.88772,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85066714,147.7134336,29.6,247.1890917,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85066182,147.7134352,29.6,255.2851075,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506565,147.7134367,29.7,256.1846891,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506518,147.7134381,29.7,246.2895587,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506471,147.7134395,29.7,240.8924619,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506424,147.7134408,29.7,269.6789937,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8506377,147.7134422,29.7,235.4955397,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.850633,147.7134436,29.8,239.0934685,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85062438,147.7134463,29.8,271.4783167,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85061576,147.713449,29.8,276.8764021,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85060714,147.7134517,29.8,252.586392,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85059852,147.7134544,29.8,266.0804059,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8505899,147.7134571,29.8,251.6868298,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85058494,147.7134587,29.8,246.2895587,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85057998,147.7134603,29.8,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85057502,147.7134618,29.8,260.6826695,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85057006,147.7134634,29.8,252.586392,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8505651,147.713465,29.8,223.8028065,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8505651,147.713465,29.8,242.6914748,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8505651,147.713465,29.8,288.5728523,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8505651,147.713465,29.8,245.3900304,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8505651,147.713465,29.8,277.7760999,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8505651,147.713465,29.8,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85054608,147.7134712,29.8,250.7872725,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85052706,147.7134774,29.8,247.1890917,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85050804,147.7134836,29.8,240.8924619,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85048902,147.7134898,29.8,272.3779855,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85047,147.713496,29.7,237.2944944,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85047,147.713496,29.7,254.3855308,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85047,147.713496,29.7,227.4004834,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85047,147.713496,29.7,242.6914748,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85047,147.713496,29.7,257.9838667,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85047,147.713496,29.7,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504427,147.713505,29.7,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8504154,147.7135141,29.7,244.490507,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8503881,147.7135231,29.7,250.7872725,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8503608,147.7135322,29.7,244.490507,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8503335,147.7135412,29.6,254.3855308,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85032604,147.7135437,29.6,264.281141,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85031858,147.7135463,29.6,268.7793395,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85031112,147.7135488,29.6,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85030366,147.7135514,29.6,242.6914748,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502962,147.7135539,29.6,261.5822801,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85028066,147.7135591,29.6,275.9767091,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85026512,147.7135643,29.6,252.586392,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85024958,147.7135694,29.6,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85023404,147.7135746,29.6,225.6016353,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502185,147.7135798,29.6,261.5822801,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8502077,147.7135834,29.6,245.3900304,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8501969,147.713587,29.6,253.485959,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8501861,147.7135905,29.6,258.8834628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8501753,147.7135941,29.6,243.5909885,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8501645,147.7135977,29.6,247.3475175,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85014786,147.7136033,29.6,259.903906,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85013122,147.7136089,29.6,243.7601513,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85011458,147.7136144,29.6,258.1100784,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85009794,147.71362,29.6,257.2131718,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500813,147.7136256,29.6,234.7920731,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85007266,147.7136284,29.6,263.491619,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85006402,147.7136313,29.6,257.2131718,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85005538,147.7136341,29.6,246.4506687,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85004674,147.713637,29.6,255.4193731,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8500381,147.7136398,29.6,251.6868298,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85002002,147.7136459,29.6,219.3058195,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.85000194,147.713652,29.6,266.0804059,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84998386,147.713658,29.6,291.2721494,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84996578,147.7136641,29.6,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499477,147.7136702,29.6,277.7760999,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499477,147.7136702,29.6,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499477,147.7136702,29.6,275.0770209,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499477,147.7136702,29.6,250.7872725,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499477,147.7136702,29.6,262.4818955,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499477,147.7136702,29.6,257.0842755,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8499158,147.7136807,29.6,279.5755102,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8498839,147.7136911,29.6,294.8712801,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.849852,147.7137016,29.6,274.1773376,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8498201,147.713712,29.6,259.7830637,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8497882,147.7137225,29.6,249.7364444,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84976496,147.7137301,29.6,252.4432181,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84974172,147.7137377,29.6,248.8341963,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84971848,147.7137453,29.6,275.9037612,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84969524,147.7137529,29.6,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.849672,147.7137605,29.6,251.5409553,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84965846,147.7137651,29.6,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84964492,147.7137696,29.6,276.8061556,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84963138,147.7137742,29.6,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84961784,147.7137787,29.6,257.8568971,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8496043,147.7137833,29.6,264.1730777,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84958362,147.7137901,29.6,256.954605,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84956294,147.713797,29.6,245.2252525,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84954226,147.7138038,29.6,247.0297146,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84952158,147.7138107,29.6,253.3454857,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8495009,147.7138175,29.6,246.1274811,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84948692,147.7138221,29.6,246.1274811,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84947294,147.7138267,29.6,272.2942324,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84945896,147.7138314,29.6,287.6352688,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84944498,147.713836,29.6,257.8568971,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.849431,147.7138406,29.6,277.7085549,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84940606,147.7138485,29.6,219.0627426,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84938112,147.7138564,29.6,256.0523179,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84935618,147.7138644,29.6,290.3426568,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84933124,147.7138723,29.6,252.4432181,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8493063,147.7138802,29.6,287.6352688,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84929552,147.7138836,29.6,270.4894972,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84928474,147.7138871,29.6,275.0013717,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84927396,147.7138905,29.6,258.7591939,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84926318,147.713894,29.6,265.0754087,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8492524,147.7138974,29.6,263.2707515,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84922716,147.7139055,29.6,247.931953,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84920192,147.7139137,29.6,244.3230287,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84917668,147.7139218,29.6,271.3918623,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84915144,147.71393,29.6,259.6614957,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8491262,147.7139381,29.6,264.281141,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84911534,147.7139416,29.6,260.6826695,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84910448,147.7139452,29.6,241.7919659,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84909362,147.7139487,29.6,272.3779855,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84908276,147.7139523,29.6,257.9838667,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8490719,147.7139558,29.5,257.9838667,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84905036,147.7139628,29.5,255.2851075,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84902882,147.7139699,29.5,287.6730962,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84900728,147.7139769,29.5,267.8796901,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84898574,147.713984,29.5,302.0697741,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8489642,147.713991,29.5,266.0804059,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84895346,147.7139945,29.5,270.5786528,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84894272,147.7139981,29.5,239.0934685,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84893198,147.7140016,29.5,249.88772,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84892124,147.7140052,29.5,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8489105,147.7140087,29.5,288.5728523,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84888914,147.7140157,29.5,272.3779855,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84886778,147.7140227,29.5,305.6691375,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84884642,147.7140298,29.5,281.3749398,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84882506,147.7140368,29.5,233.6966044,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8488037,147.7140438,29.5,266.9800456,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8488037,147.7140438,29.5,252.586392,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8488037,147.7140438,29.5,248.9881724,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8488037,147.7140438,29.5,265.180771,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8488037,147.7140438,29.5,263.3815159,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.8488037,147.7140438,29.5,250.7872725,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84876886,147.7140554,29.5,258.8834628,0,0,Exp1,0,0,0,0,0,0,0,0
0,0,-18.84873402,147.7140669,29.5,239.0934685,0,0,Exp1,0,0,0,0,0,0,0,0
